id;fecha;anio;mes;tipoprop;lugar;geoname_num;lat_lon;sup_tot_m2;sup_cub_m2;piso;cant_amb;des;tit;Pozo;Boleto;Unidades;Departamentos;Entrega;Inversor;Posesion;Cuotas;Anticipo;Estrenar;Emprendimiento;Resumen;Amenities;Cochera;Patio;Categoria;Balcon;Clase
20.453;8/19/15 0:00;2015;ago;dto;San Telmo;3428113;-34.6268607,-58.3772975;94;88;;;CODIGO: 41500085 ubicado en: Brasil  900   Publicado por: SULARO SERVICIOS INMOBILIARIOS. El precio es de USD 135000. Oportunidad  Venta departamento  de 3 ambientes con dependencia, sup. total  94 m2, sup. cubierta 88 m2, balcon 6 m2, al frente,  doble c;Dpto. 3 ambientes c/ dep. c/balcon Apto Profesional Brasil 900 San Telmo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
20.458;4/22/15 0:00;2015;abr;dto;Almagro;3436397;-34.6051025,-58.4197583;25;75;;;CODIGO: 10525693Âº19 ubicado en: Salguero 500   Publicado por: SALGUERO PROPIEDADES. El precio es de USD 125000. Tres ambientes con gran patio Dependencia de servicio y lavadero separado. El departamento consta de living comedor con amplio ventanal y sali;Tres ambientes con dep. y amplio patio, no dejes de visitarlo!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
20.499;12/19/14 0:00;2014;dic;local;Boca;3436004;-34.6303792,-58.359024;210;;;;CONVENTILLO CON LOCAL SOBRE LOTE PROPIO LA BOCA CAPITAL FEDERAL    Conventillo sobre lote propio. Posee en PB 2 unidades habitacionales compuestas por dos habitaciones con cocina, patio y baÃ±o a compartir. En el 1er Piso, posee 2 unidades habitacionales;NEGOCIO EN VENTA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
20.532;8/2/15 0:00;2015;ago;dto;Balvanera;6693228;-34.609273,-58.412522;;54;;1;Mauro Marvisi  CUCICBA 1762Contacto: Vanina Agudo  MLS ID # 42005116369A estrenar, apto profesional, con patio propio de 15m y bajas expensas ($ 450)  El edificio se encuentra desarrollado en planta baja y siete pisos. Unidades de moderno diseÃ±o aptas pa;Monoambiente equipado a estrenar, amenities, patio;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
20.619;6/7/15 0:00;2015;jun;dto;Villa General Mitre;3427433;-34.604689,-58.494072;;93;;2;Rebeca Stern   4824Contacto: Ramiro Cabral  MLS ID # 42010113181Entrega diciembre 2015  El departamento.  Tres ambientes con gran balcon corrido   Puerta de entrada metalica semi blindada.   Carpinteria exterior: marco de chapa con hojas de aluminio anodi;EXCELENTE 3 AMBIENTES BALCÃ“N CORRIDO AMENITIES;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
20.647;11/18/15 0:00;2015;nov;dto;Nunez;3430348;-34.5429613909,-58.4751603228;43;43;;2;Emprendimiento edificio de 8 departamentos de 2 ambientes con cochera cubierta opcional Al frente, muy luminoso. Orientacion Este.Consta de Cocina comedor de diario, dormitorio con placard, baÃ±o completo y balcon terraza. Memoria Descriptiva: Carpinteria;;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0
20.655;5/17/15 0:00;2015;may;dto;Nunez;3430348;-34.55301,-58.457849;;;5;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, NuÃ±ez  1 DormitoriosEl edificio es apto profesional, existiendo la posibilidad de acoplar unidades para conformar departamentos de 3 y 4 ambientes.DEPARTAMENTOSâ€¢ Carpinterias de aluminio an;Departamento en Venta ubicado en NuÃ±ez;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20.657;10/7/15 0:00;2015;oct;dto;Recoleta;3429595;-34.5970782502,-58.3842253359;125;125;10;4;Excelente  departamento de 4 Amb con dependendia  LC grande con 3 ventanales  Muy luminoso  Al frente con Balcon Frances   Toillete de recepcion  3 dormitorios al frente (1 en suite con vestidor mas placard de pared a pared de cedro)  BaÃ±o completo  Dobl;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
20.704;9/2/15 0:00;2015;sep;dto;Belgrano;3436077;-34.5705687,-58.448536;59;58;;3;Sup total: 59m2 Departamento 3 ambientes en excelente zona. Orientacion este. Edificio con seguridad las 24 hs.  Hall de entrada. Amplio living comedor con balcon francÃ©s. 2 dormitorios con placard. Cocina completa con lavadero independiente cubierto. Ba;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
20.832;10/15/15 0:00;2015;oct;dto;Barrio Norte;3436109;;104;93;;3;Espectacular y amplio 3 ambientes con cochera fija cubierta en una excelente zona cerca de Alto Palermo, con detalles de categoria y excelente calidad de construccion. El edificio cuenta con Pileta, SUM.....El departamento tiene una muy buena planta con u;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
20.860;3/25/14 0:00;2014;mar;dto;Recoleta;3429595;-34.588117,-58.3861339;41;44;;;CODIGO:  ubicado en: Rodriguez  PeÃ±a  2000   Publicado por: BRENNI PROPIEDADES. El precio es de USD 175000. Departamento Dos AmbientesFrente con Balcon . Publicado a travÃ©s de Mapaprop;Departamento en Venta en Recoleta, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
20.960;10/16/15 0:00;2015;oct;PH;Villa Urquiza;3433775;-34.5637589,-58.5288401;287;180;;;CODIGO: 2874D0016 ubicado en: Santa Marta 2400   Publicado por: KARINA MONTENEGRO BIENES RAICES. El precio es de USD 139000. DEPARTAMENTOS EN BLOCK CON COCHERAS SOBRE LOTE DE TERRENO DE 8.66 X 33.18.  Consta de 3 unidades 2 amb. c/u totalmente independien;DEPARTAMENTOS EN PH CON COCHERA EN BLOCK;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
20.998;2/18/16 0:00;2016;feb;dto;Belgrano;3436077;-34.5661347945,-58.454669628;35;35;;2;"Departamento de 2 ambientes en venta ,ubicado a una cuadra de Avenida Cabildo, a dos de la estacion de subte ""D"" Jose Hernandez , proximo a todos los medios de locomocion.";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.088;1/27/16 0:00;2016;ene;dto;Almagro;3436397;-34.6025221,-58.4276485;75;75;;;CODIGO:  ubicado en: CORRIENTES 4422   Publicado por: SALGUERO PROPIEDADES. El precio es de USD 220000. Excelente semipiso con doble entrada, en impecable estado de conservacion, super funcional. IExquisito departamento de 3 ambientes, al contrafrente , e;Excelente semipiso con doble entrada, en impecable estado de conservacion, super funcional. Cochera y baulera. Imperdible;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.104;8/21/14 0:00;2014;ago;dto;Mataderos;3430787;-34.6513155,-58.5021632;110;95;;;CODIGO: 25491 ubicado en: Bragado 5800   Publicado por: CIFARELLI | CONSTRUCTORA  INMOBILIARIA. El precio es de USD 249000. Excelente departamento de 2 amb. con una vista espectacular.  Cocina semiintegrada separada con barra desayunadora, lavadero. ampli;Impecable 4 amb con amenities;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.116;10/3/15 0:00;2015;oct;local;Villa General Mitre;3427433;-34.640487,-58.455751;;20;;;Hernan Perrone   2792Contacto: Arq. Liliana Moguilner  MLS ID # 151042146LOCAL GASTRONOMICO CON RENTA IDEAL INVERSOR Importante propiedad en esquina que cuenta con: 1Gran local comercial en planta baja, con entrada por ambas calles, equipado para restaura;LOCAL GASTRONOMICO CON RENTA IDEAL INVERSOR;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
21.157;8/5/15 0:00;2015;ago;dto;Boedo;3436003;-34.6259482,-58.4195408;30;30;;1;y322 ULTIMAS  UNIDADES EN CUOTAS DE $7.200;;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
21.174;7/17/14 0:00;2014;jul;dto;Flores;3433918;-34.633333,-58.466667;58;40;;;CODIGO: 134241 ubicado en: Fray Luis Beltran y Av. Rivavadavia   Publicado por: GRUPO MEGA OP. FLORES. El precio es de USD 84900. DEPARTAMENTO DE 2 AMBIENTES AL FRENTE CON BALCON  LIVING CON SALIDA AL BALCON  COCINA CON MUEBLES COMPLETOS  AMPLIO BALCON  D;Departamento de 2 ambientes al frente con balcon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
21.269;7/7/15 0:00;2015;jul;dto;Congreso;3435259;-34.6157102,-58.3916741;40;35;;;CODIGO: 7 ubicado en: mexico 1800   Publicado por: BENNASAR PROPIEDADES. El precio es de USD 65000. en venta 2 amb al frente muy luminoso, 50 m2 aprox con balcon. ubicado en mexico al 1800 entre combate de los pozos y entre rios. Hall de entrada de 2 x 1;dpto 2 amb. al frente super luminoso con balcon;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
21.321;2/20/16 0:00;2016;feb;dto;Palermo;3430234;-34.577627,-58.433125;;35;;1;Juan Carlos Treco  CUCICBA 4037Contacto: Luis Schunk  MLS ID # 42022105215DEPARTAMMENTO MONOAMBIENTE DE EXCELENTE CONSTRUCCION, UBICADO EN PLENO PALERMO HOLLYWOOD, 300 METROS DE ESTACION CARRANZA DE TREN Y SUBTE, ADOS CUADRAS DE AVENIDA STA FE. COCINA CON;MONOAMBIENTE EN EXCELENTE UBICACION A ESTRENAR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.345;5/31/15 0:00;2015;may;dto;Agronomia;3436487;-34.5990977,-58.4866893;48;44;;2;El depto posee un comodo living comedor, baÃ±o completo, cocina con barra desayunadora y lavadero incorporado, dormitorio con placard y piso de madera, calefaccion por losa radiante regulable desde caldera individual, y balcon con gran vista, aire y luz.E;Departamento en V.Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
21.352;3/25/14 0:00;2014;mar;PH;Flores;3433918;-34.6190001,-58.4671179;195;142;;;CODIGO: 4661118762 ubicado en: Bufano 1000   Publicado por: CASTRO REISSE PROPIEDADES. El precio es de USD 215000. EsplÃ©ndido Tipo Casa/PH de 4 ambientes y medio con una superficie total de 194 metros totales, ubicado en primer piso por escalera al frent;PH en Venta en Flores, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.360;4/10/15 0:00;2015;abr;PH;Almagro;3436397;-34.6026522,-58.4142597;118;102;;3;VENTA DE PH 3 AMBIENTES ALMAGRO  HERMOSO PH EN PLANTA BAJA DE 3 AMBIENTES AMPLIOS, RECICLADO A NUEVO, SUITE Y VESTIDOR, UN CHICHE, PATIO DE INVIERNO PROXIMO A AVDA CORRIENTES SUBTE LINEA B Y SHOPPING  POR ESCRITURA 80M2 MAS ENTREPISOS QUE NO CONSTAN EN LA;PH EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
21.469;5/8/15 0:00;2015;may;dto;Congreso;3435259;-34.60662,-58.385403;129;129;;4;El departamento se encuentra al frente con orientacion este. Es luminoso y silencioso. Cuenta con excelentes detalles, chimenea a leÃ±a, amplios ambientes, Hall de entrada, espacio de distribucion, living, comedor, dos dormitorios y dos baÃ±os completos.E;Departamento en el emblematico Pasaje Rivarola, antiguo, reciclado.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.471;8/12/15 0:00;2015;ago;local;Villa Crespo;3427458;-34.5987625714,-58.4329747364;63;;;;LOCALVENTA DE LOCAL VILLA CRESPO Excelente local a estrenar, 1 baÃ±o, pisos de ceramica, todo luz y sol, zona comercial, muy buena ubicacion, Loyola al 300. Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al;LOCAL EN VENTA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
21.532;1/11/16 0:00;2016;ene;dto;Almagro;3436397;-34.6079346,-58.4200401;42;40;;1;D'Odorico Propiedades;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.713;5/20/15 0:00;2015;may;dto;Nunez;3430348;-34.5536756026,-58.4595826881;31;31;;1;Departamento a confrafrente de 31 m2. Monoambiente a estrenar. Excelente ubicacion.CODIGO DE INMUEBLE P16496IZRASTZOFF AGENTES INMOBILIARIOSJorge Izrastzoff: Matricula CUCICBA 1354Maria Izrastzoff: Matricula CUCICBA 4516 | Matricula CSI 5191ContinÃºe busc;Apto profesional a estrenar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
21.756;1/14/16 0:00;2016;ene;dto;Velez Sarsfield;3427528;-34.632219,-58.475246;;48;;1;Hernan Perrone   2792Contacto: Guillermo Charlin  MLS ID # 151086109A  Estrenar.  Luminoso. Expensas de $1000. Agua caliente central por termotanques Rhenn. Balcon. Vista abierta Aire acondicionado frio calor. Lugar para lavarropas. Terraza en ultimo piso;Venta Depto 2 Amb. ESTRENAR  Floresta;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
21.781;1/9/16 0:00;2016;ene;dto;San Cristobal;3429153;-34.6204532,-58.4029587;43;39;2;;Venta de Departamento MONOAMBIENTE en San Cristobal  DESCRIPCIÃ“N: EXCELENTES MONOAMBIENTES DE 10M DE FRENTE POR 4M DE FONDO. VENTANALES DE PISO A TECHO.  BALCON. TERMINACIONES DE CATEGORÃçA.  OPCIONALES CON COCHERAS FIJAS DESDE $282.000 (DESCUBIERTAS) ,;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
21.851;6/24/15 0:00;2015;jun;PH;Villa Luro;3427407;-34.6448194,-58.5035004;98;57;;2;PH 98mÂ_ 2 ambientes en ALBARIÃ‘O 685, Capital Federal, Villa Luro, por U$S 125.000;ALBARIÃ‘O. Ambientes. Dormitorio. 98 m2. 57 m2c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.924;9/21/15 0:00;2015;sep;dto;Boedo;3436003;-34.6255451,-58.4166281;30;30;;1;b314 DEPA  PEQUEÃ‘O ANTICIPO Y CUOTAS $ 8.249 SIN INTERESES;;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
21.961;8/3/15 0:00;2015;ago;casa;San Nicolas;6693229;-34.6036844,-58.3815591;;;;3;CASA MAS LOCAL EN VENTA: 2 DORMITORIOS, BAÃ‘O COMPLETO, PATIO.KIOSCO FUNCIONANDO Y DESPENSA.ZELASCHI PROPIEDADES 155255796ESCUCHA PROPUESTA, POSIBILIDAD DE FINANCIACION.ACEPTO PERMUTA POR PROPIEDAD CON LOTE EN BALCARCE, COSTA ATLANTICA( SANTA CLARA, CHAPA;CASA + LOCAL EN VENTA ACEPTO PERMUTA POR PROPIEDAD EN MIRAMAR , CHAPADMALAL, SANTA CLARA, MAR DE COBO. Ambientes. Dormitorios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
21.977;12/22/15 0:00;2015;dic;dto;Caballito;3435874;-34.6242203,-58.4500796;83;80;;;CODIGO: 301695 ubicado en: AV. RIVADAVIA 6006 P. 9 B   Publicado por: WAIMAN PROPIEDADES. El precio es de USD 159000. ESCELENTE DEPARTAMENTO AL FRENTE EN ESQUINA. TODO LUZ. MUY BUENA VISTA1 . Publicado a travÃ©s de Mapaprop;EXCELENTE DEPARTAMENTO AL FRENTE EN ESQUINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.981;2/19/16 0:00;2016;feb;dto;Villa Urquiza;3433775;-34.5865029041,-58.4773635689;23;23;;1;VENTA DE DEPARTAMENTO/ESTUDIO PROFESIONAL DE 1 AMBIENTES EN VILLA URQUIZA/PARQUE CHAS EMPRENDIMIENTO DE POZOInterno   Superficie de 23m2  Cocina integrada con muebles completos, anafe y horno elÃ©ctricos  BaÃ±o completo;Excelente construccion - en pozo;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
21.990;7/28/15 0:00;2015;jul;dto;Belgrano;3436077;-34.5613810321,-58.4705105249;0;41;;2;Departamento 2 ambientesLuminoso con lavadero y patio descubierto.Superficie Total: 63 m2En zona residencial, muy tranquilo.;Departamento en Belgrano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
210;8/19/14 0:00;2014;ago;dto;Belgrano;3436077;-34.5580864,-58.4500465;92;85;;;CODIGO:  ubicado en: Blanco Encalada y ArribeÃ±os   Publicado por: MANUEL CEA . El precio es de USD 230000. BELGRANO: 4 Ambientes . Publicado a travÃ©s de Mapaprop;BELGRANO: VENTA, Departamento  con vista panoramica en Belgrano, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.022;1/29/16 0:00;2016;ene;dto;Colegiales;3435356;-34.574435,-58.450131;;42;;1;Rebeca Stern   4824Contacto: Cristina Cantarini  MLS ID # 420101098126Divino departamento de dos ambientes en Colegiales. Super luminoso, piso alto Edificio Torre. Con pileta y seguridad 24 hs Ideal para inversor. El departamento esta con Renta hasta el 2;2 AMBIENTES Y PILETA. SUPER LUMINOSO. COLEGIALES;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
22.123;1/29/16 0:00;2016;ene;dto;Palermo;3430234;-34.59567,-58.4250069;33;30;;1;Excelente departamento monoambiente a estrenar , al contrafrente con balcon, muy buena ubicacion.Tiene 30 m2 cubiertos y 3 m2 descubiertos.Los ambientes estan distribuidos de la siguiente forma: Cocina a gas integrada al living/comedor, con muebles altos;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
22.209;12/15/15 0:00;2015;dic;dto;Palermo Hollywood;;-34.5829794,-58.4331898;55;50;;2;COCHERA OPTATIVA U$D 30.000.Departamento de 2 ambientes Unidad al frente. Muy luminoso.Torre de categoria con fantasticos amenities.Alquiler de Cochera opcional. La unidad cuenta con baulera.Se vende sin muebles.ConsÃºltenos;2 ambientes Palermo Hollywood - Excelentes amenities;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
22.290;11/12/14 0:00;2014;nov;local;Villa Crespo;3427458;-34.5956643,-58.4391235;150;150;;;LOCALVENTA LOCAL VILLA CRESPO / GURRUCHAGA 707  EXCELENTE LOCAL CON DOBLE ALTURA EN ZONA OUTLETS, SUP PB 75M2 + SOTANO DE 75M2, SUPERFICIE TOTAL 150M2.  CUADRA DE PRIMERAS MARCAS ETIQUETA NEGRA, AKIABARA, ETC.  DEBAJO DEL UNICO HOTEL BOUTIQUE DE LA ZONA D;LOCAL EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.311;3/25/14 0:00;2014;mar;dto;Palermo;3430234;-34.5798984,-58.423612;56;56;;;CODIGO: 86 ubicado en: Av Santa Fe 4400   Publicado por: SANTAMARIA NEGOCIOS INMOBILIARIOS. El precio es de USD 125000. DEPARTAMENTO DE 3 AMBIENTES CLASICO EN EXCELENTE ESTADO, PINTADO CON SATINOL. IMPUESTOS $117 BIMESTRAL. PUERTA DE CALLE CON CERRADURA E;Departamento en Venta en Palermo, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.319;4/1/15 0:00;2015;abr;dto;Barracas;3436134;-34.6316405956,-58.3703880497;49;42;13;1;VENTA 1 AMBIENTE BARRACAS  Departamento monoambiente en venta. Vivienda apto profesional. Amenities: Pileta y Solarium  Forma de pago: 40  boleto y saldo en 24 cuotas ajustadas por C.A.C.  Posesion: Marzo 2016    EFEGE PROPIEDADES;DEPARTAMENTO EN VENTA;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
22.352;12/2/15 0:00;2015;dic;dto;Almagro;3436397;-34.621089,-58.4184071;73;70;2;3;Departamento de 3 ambientes en la zona de Almagro, en segundo piso, al contra frente, muy luminoso, porque los edificios linderos son bajos, edificio de Ã©poca muy bien conservado, con sus paredes reciÃ©n pintadas, posee balcon comodo.  VISITANOS EN  // T;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22.353;8/25/15 0:00;2015;ago;dto;San Nicolas;6693229;-34.60434,-58.3908582;30;;;1;DEPARTAMENTO DE 1 AMBIENTE EN VENTA. Descripcion:  Balcon al frente aterrazado  Todo elÃ©ctrico  Aire acondicionado friocalor  Muy luminoso  BaÃ±o con ducha reciclado  Cocina integrada  Pisos ceramicos  Espacio de guardado  Amplio  Dos ascensores   AUGE P;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22.414;10/14/15 0:00;2015;oct;dto;Liniers;3431333;-34.6402471417,-58.5195399289;58;51;7;3;Venta departamento 3 ambientes a estrenar en liniers. Living comedor: 6 x 3 m. con pisos flotantes de primera calidad, ventanal al frente con salida al balcon. Cocina: 1,50 x 2,20 m. sectorizada, con piso de ceramica, artefacto de cocina elÃ©ctrica marca;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
22.419;11/24/15 0:00;2015;nov;dto;Puerto Madero;3429760;-34.6,-58.383333;51;44;;1;HARBOUR RESIDENCESExclusivo Studio con cochera, amoblado y equipado, en el edificio Harbour Residences dentro del complejo de usos mixtos Madero Harbour.La unidad cuenta con 44m2 internos y 7m2 de balcon. El edificio cuenta con Piscina exterior climatizad;Lola Mora 400 - Puerto Madero - Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
22.536;4/24/15 0:00;2015;abr;dto;San Nicolas;6693229;-34.6037232,-58.3815931;60;;;3;Dpto de 3 amb, tipo loftEn planta baja lving con cocina integrada, baÃ±oEn planta alta 1 dormitorio y el 2Â° descubierto. BaÃ±oVista parcial al mar. Cochera;Dpto de 3 amb con vista al mar y cochera. Ambientes. Dormitorio. 60 m2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22.579;1/5/16 0:00;2016;ene;dto;Recoleta;3429595;-34.586757,-58.400455;;17;1;1;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, RecoletaMuy buen departamento monoambiente de 17m2 en excelente ubicacion, interno, cocina kitchenette,  placads, baÃ±o con ducha, pisos de ceramica, luminosidad buena, bajas expensas. .  CUCI;Departamento en Venta ubicado en Recoleta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.638;10/29/15 0:00;2015;oct;PH;Palermo;3430234;-34.5943161,-58.4392279;220;180;1;5;de Departamento 5 AMBIENTES en Palermo  SERRANO Y VELAZCO PH 5 AMBIENTES EN DOS PLANTAS CON BAÃ‘O Y COCINA RECICLADOS. AMPLIOS AMBIENTES  BALCON Y TERRAZA  1ER PISO:  HALL CON PLACARD  LIVING COMEDOR AL FRENTE CON SALIDA AL BALCON 5.50 X 4.00 PISOS DE PAR;PH EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22.704;11/6/15 0:00;2015;nov;dto;Almagro;3436397;-34.6024867,-58.430141;115;12;11;4;Venta de Departamento 4 AMBIENTES en Almagro Hermoso semipiso de 4 amb con dependencia de servicio  se vende con espacio guardacoches y baulera  balcon corrido al frente piso alto con vista abierta  amplio y sÃºper luminoso  edificio con vigilancia 24 hs.;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22.776;9/2/15 0:00;2015;sep;dto;Belgrano;3436077;-34.5730584,-58.4390564;126;119;;5;Sup total: 126,10 m2    Inmejorable ubicacion sobre Avda y cerca de todos los medios de locomocion.    Excelente planta de 5 amb con amplio balcon al frente y al contrafrente.  Muy luminoso.  Doble entrada.  Comoda cocina con comedor diario y lavadero ind;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22.780;7/3/15 0:00;2015;jul;dto;Villa General Mitre;3427433;-34.617962,-58.460417;;43;;1;Carlos Alarcon  CUCICBA 5058Contacto: Cristian Saladdino  MLS ID # 42026101666EXCELENTE  DEPARTAMENTO A ESTRENAR VISTA ABIERTA / PANORÃÅMICA EXCELENTE VENTILACIÃ“N COCHERA OPCIONAL PISOS PORCELANATO GRIFERIA Y ABERTURAS DE PRIMERA CALIDAD BAÃ‘O COMPLETO B;ESTRENAR EN FLORES NORTE / PLAZA IRLANDA;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
22.799;7/12/15 0:00;2015;jul;dto;Nunez;3430348;-34.5515565,-58.4539678;121;117;;4;A ESTRENARINCREIBLE DEPARTAMENTO AL FRENTE, PALIER PRIVADO, 1 DORMITORIO EN SUITE, 2 DORMITORIOS + BAÃ‘O COMPLETO. DEPENDENCIA Y MUCHOS DETALLES DE CATEGORIA, SUITE PRINCIPAL (3.20 X 3.00) CON BAÃ‘O CON HIDROMASAJE, 2DO. DORM. (3.20 X 3.00), 3ER. DORM. (3;Departamento 121mÂ_ 4 ambientes con Electricidad en MontaÃ±eses 2700, Capital Federal, NuÃ±ez, por U$S 325.000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
22.842;11/16/15 0:00;2015;nov;local;Constitucion;3435257;-34.630735,-58.382778;122;67;;;Sobre la calle Salta y haciendo esquina con la calle 15 de Noviembre. Frente al Centro de Acceso a la Justicia y a metros del Ministerio de Seguridad y Superintendenecia Federal de Trabajo de la Policia Federal. Cercano a la Estacion Constitucion: importa;Local con Vivienda, Patio y Sotano - Constitucion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.874;2/11/15 0:00;2015;feb;local;Villa Urquiza;3433775;-34.5695889,-58.4889037;54;51;;;LOCALVENTA LOCAL COMERCIAL VILLLA URQUIZA. LOCAL COMERCIAL  EN PROPIEDAD HORIZONTAL AMPLIO FRENTE SE ENCUENTRA EN PERFECTO ESTADO Y MANTENIMIENTO  Se deja constancia que las medidas, superficies, m2 son aproximados,  sujeto a verificacion y/o ajuste. El p;LOCAL EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.902;5/11/15 0:00;2015;may;dto;Boedo;3436003;-34.626968,-58.414613;60;51;;3;PH tipo casa en el barrio de Boedo  Pisos de parquet en el living  Dos dormitorios  Posee patio, entrada independiente  Sin expensas;Maza al 1300 - PH en Boedo - 3 ambientes en Venta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
22.959;4/30/15 0:00;2015;abr;dto;Caballito;3435874;-34.6265811,-58.432608;160;;;;CODIGO: 572661 ubicado en: Jose Bonifacio 400   Publicado por: LA CITY PROPIEDADES. El precio es de USD 275000. Venta de piso al frente 3 dormitorios (suite c/vestidor y antebaÃ±o)2 baÃ±os completos,habitacion de servicio c/baoÃ±o toilette Placar de recep;Venta Departamento 4 ambientes con Balcon Terraza y Parrilla en Caballito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.029;10/2/15 0:00;2015;oct;dto;Saavedra;3429422;-34.5571992,-58.4808472;99;91;;3;***VENTA CON RENTA* IMPECABLE DEPARTAMENTO 3 AMBIENTES 98.75M2 (91.10M2 CUBIERTOS Y 7.65 M2 DESCUBIERTOS)***. APTO PROFESIONAL. LUMINOSO LIVING COMEDOR CON SALIDA AL BALCÃ“N TERRAZA EN L, CON VISTA ABIERTA A LA PISCINA Y SOLARIUM. COCINA COMPLETA INTEGRAD;ESPECTACULAR DEPARTAMENTO 3 AMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
